seed,prediction_error,prediction_error_sigma,strategy,worker_count,measurement_task_count,average_wait_time,p95_wait_time,p99_wait_time,max_wait_time,p95_slowdown,p99_slowdown,slo_violation_rate,long_wait_rate,throughput,worker_utilization,prediction_mae,prediction_median_absolute_error,prediction_spearman,short_task_count,short_p95_wait_time,short_p99_wait_time,short_max_wait_time,short_p99_slowdown,medium_task_count,medium_p95_wait_time,medium_p99_wait_time,medium_max_wait_time,medium_p99_slowdown,long_task_count,long_p95_wait_time,long_p99_wait_time,long_max_wait_time,long_p99_slowdown
37,exact,0.0,predicted_sjf,1,500,4.873072600382339,17.294504865029012,28.212365526136523,56.93883689326958,20.50854140653148,40.969303697455636,0.142,0.01,0.36479877062266164,0.8682899624727992,0.0,0.0,1.0,245,12.546505215462503,20.466368869245116,25.263240875804627,42.38534842215445,185,15.700338134782555,25.58129715254364,26.670168879398034,12.522632208494926,70,37.778058747072635,56.93883689326958,56.93883689326958,6.263234595120859
37,exact,0.0,oracle_sjf,1,500,4.873072600382339,17.294504865029012,28.212365526136523,56.93883689326958,20.50854140653148,40.969303697455636,0.142,0.01,0.36479877062266164,0.8682899624727992,0.0,0.0,1.0,245,12.546505215462503,20.466368869245116,25.263240875804627,42.38534842215445,185,15.700338134782555,25.58129715254364,26.670168879398034,12.522632208494926,70,37.778058747072635,56.93883689326958,56.93883689326958,6.263234595120859
38,exact,0.0,fifo,1,500,39.724737362005456,79.15809615165182,95.75649358400801,106.64258768198488,172.98545270819972,279.13841593189926,0.812,0.602,0.3487634452319573,0.9482306811026558,0.0,0.0,1.0,235,84.14259951586155,93.11135093155758,106.64258768198488,350.9529337721661,183,76.82053494331046,96.40416783914043,105.87761244373883,68.86874175097918,82,78.06673190703077,103.98351620548556,103.98351620548556,25.427986273943606
38,exact,0.0,predicted_sjf,1,500,10.737646343031068,30.10394425468212,159.76829253980685,334.6513510195193,23.529524439992798,41.92812434360397,0.242,0.052,0.3346425317192924,0.948230681102656,0.0,0.0,1.0,235,16.036366343053942,20.365307683508718,23.00367408481395,51.09521052943427,183,18.796006729312467,30.10394425468212,36.35167198832025,14.972177457344706,82,199.33616574640655,334.6513510195193,334.6513510195193,22.86345841718026
38,exact,0.0,oracle_sjf,1,500,10.737646343031068,30.10394425468212,159.76829253980685,334.6513510195193,23.529524439992798,41.92812434360397,0.242,0.052,0.3346425317192924,0.948230681102656,0.0,0.0,1.0,235,16.036366343053942,20.365307683508718,23.00367408481395,51.09521052943427,183,18.796006729312467,30.10394425468212,36.35167198832025,14.972177457344706,82,199.33616574640655,334.6513510195193,334.6513510195193,22.86345841718026
39,exact,0.0,fifo,1,500,20.380209301000953,57.026818041728006,70.57341037393712,73.74649841298685,99.77952326700827,145.54810438869947,0.622,0.29,0.3888220401093748,0.8135719045614904,0.0,0.0,1.0,255,56.88926118684344,71.29480634781044,73.74649841298685,184.70044295834018,176,63.93229117835233,70.57341037393712,71.96768670503559,51.27991556272101,69,48.15456800510708,67.06070692149251,67.06070692149251,18.201516658935404
39,exact,0.0,predicted_sjf,1,500,6.534287683591436,22.524722754785785,59.28090369716608,340.9132929252762,20.87090797104493,41.98041858998763,0.164,0.032,0.3882573537636859,0.8135719045614904,0.0,0.0,1.0,255,12.59501806092777,20.376722049144576,25.911784077939302,53.56039025805265,176,19.138337092753773,25.62439779541552,36.32386677244381,11.060024788081641,69,74.32145185710965,340.9132929252762,340.9132929252762,19.236560426309588
39,exact,0.0,oracle_sjf,1,500,6.534287683591436,22.524722754785785,59.28090369716608,340.9132929252762,20.87090797104493,41.98041858998763,0.164,0.032,0.3882573537636859,0.8135719045614904,0.0,0.0,1.0,255,12.59501806092777,20.376722049144576,25.911784077939302,53.56039025805265,176,19.138337092753773,25.62439779541552,36.32386677244381,11.060024788081641,69,74.32145185710965,340.9132929252762,340.9132929252762,19.236560426309588
40,exact,0.0,fifo,1,500,19.051554930716485,55.349293481717496,63.064159343069605,66.85307476156004,99.01534206266012,142.84387211343974,0.596,0.27,0.37753890392697326,0.8863727590051619,0.0,0.0,1.0,253,57.0711173719086,64.37728735316625,66.85307476156004,173.51694147137533,171,54.2299588375771,62.01549345555168,63.064159343069605,54.24731335544438,76,55.349293481717496,60.651017997256076,60.651017997256076,14.638099602658853
40,exact,0.0,predicted_sjf,1,500,7.432141765908522,23.309489167536412,104.22757683858345,194.54851323132607,15.848728629055252,32.01031631548694,0.164,0.044,0.35561231957623557,0.8863727590051619,0.0,0.0,1.0,253,9.876794330438088,16.427236476379562,19.00001273651344,43.030777945776975,171,12.400533278915532,18.72371915380654,22.417331181280588,12.901653557442899,76,109.9907991240475,194.54851323132607,194.54851323132607,14.999228092077386
40,exact,0.0,oracle_sjf,1,500,7.432141765908522,23.309489167536412,104.22757683858345,194.54851323132607,15.848728629055252,32.01031631548694,0.164,0.044,0.35561231957623557,0.8863727590051619,0.0,0.0,1.0,253,9.876794330438088,16.427236476379562,19.00001273651344,43.030777945776975,171,12.400533278915532,18.72371915380654,22.417331181280588,12.901653557442899,76,109.9907991240475,194.54851323132607,194.54851323132607,14.999228092077386
41,exact,0.0,fifo,1,500,43.569007879326435,83.42301752331446,105.57219514098142,111.2363139526417,184.9195931892388,294.38443016597364,0.846,0.662,0.36926620622618417,0.9000780315679757,0.0,0.0,1.0,237,82.17584177517142,107.9986348407433,111.2363139526417,338.305179971354,183,82.76147769806448,108.50896293824144,109.74568243210183,70.90771259374857,80,100.38955994251955,105.57219514098142,105.57219514098142,20.431116650153122
41,exact,0.0,predicted_sjf,1,500,11.881394619533554,38.83261653112271,201.65748587864368,735.8130838148941,19.092247904472313,36.2262689854117,0.21,0.068,0.3421585997115651,0.9000780315679757,0.0,0.0,1.0,237,11.05342999899733,17.85152371598437,18.88862924915111,41.53941815819897,183,18.97637952474531,27.079644625057654,29.612547675570454,15.144165985846895,80,219.86447278184528,735.8130838148941,735.8130838148941,32.940999544508905
41,exact,0.0,oracle_sjf,1,500,11.881394619533554,38.83261653112271,201.65748587864368,735.8130838148941,19.092247904472313,36.2262689854117,0.21,0.068,0.3421585997115651,0.9000780315679757,0.0,0.0,1.0,237,11.05342999899733,17.85152371598437,18.88862924915111,41.53941815819897,183,18.97637952474531,27.079644625057654,29.612547675570454,15.144165985846895,80,219.86447278184528,735.8130838148941,735.8130838148941,32.940999544508905
42,exact,0.0,fifo,1,500,19.052966507928687,60.05585104086765,70.30304651439451,72.93275352912474,98.92517480142052,166.6984595344174,0.566,0.222,0.36549547086723677,0.8670949272648546,0.0,0.0,1.0,246,60.46902334153651,70.70183791857949,71.58799105414084,228.79386745966053,184,59.6279160134618,68.7559615445848,69.42266468646824,48.7975513226504,70,62.85927902597223,72.93275352912474,72.93275352912474,20.083416017481536
42,exact,0.0,predicted_sjf,1,500,6.244945611640968,19.47924238186613,53.637732384205805,288.24507575581924,21.03131308402832,29.21553488456216,0.152,0.022,0.3652186164251213,0.8670949272648546,0.0,0.0,1.0,246,12.264285606172052,20.116153750870353,22.63756479652227,46.81620355550639,184,16.680616978703142,25.925810816291687,30.430064456200853,15.82340491947937,70,103.59356043496541,288.24507575581924,288.24507575581924,13.744419443595122
42,exact,0.0,oracle_sjf,1,500,6.244945611640968,19.47924238186613,53.637732384205805,288.24507575581924,21.03131308402832,29.21553488456216,0.152,0.022,0.3652186164251213,0.8670949272648546,0.0,0.0,1.0,246,12.264285606172052,20.116153750870353,22.63756479652227,46.81620355550639,184,16.680616978703142,25.925810816291687,30.430064456200853,15.82340491947937,70,103.59356043496541,288.24507575581924,288.24507575581924,13.744419443595122
43,exact,0.0,fifo,1,500,7.824560389553989,22.57734663155952,37.21380363013691,40.27499338967368,45.34782522183253,71.32911909047029,0.332,0.028,0.38505308913183056,0.8259514054076962,0.0,0.0,1.0,269,23.0197332333978,37.418520384489966,40.27499338967368,72.878219862526,169,23.3388915531026,37.36222370686721,37.743962489878754,21.919752639067568,62,17.70495002635664,21.803024556824482,21.803024556824482,7.14112059352271
43,exact,0.0,predicted_sjf,1,500,3.8892020965230327,14.535143377848499,26.559358035323328,67.40480902421484,16.343130652880532,29.047575297341716,0.108,0.01,0.3840254981795662,0.8259514054076962,0.0,0.0,1.0,269,10.347586991430745,15.036973793340735,17.528589699964414,35.125379175510915,169,15.148809137327362,26.559358035323328,34.80625777817397,11.693258763693915,62,39.443342463834824,67.40480902421484,67.40480902421484,9.14932956983593
43,exact,0.0,oracle_sjf,1,500,3.8892020965230327,14.535143377848499,26.559358035323328,67.40480902421484,16.343130652880532,29.047575297341716,0.108,0.01,0.3840254981795662,0.8259514054076962,0.0,0.0,1.0,269,10.347586991430745,15.036973793340735,17.528589699964414,35.125379175510915,169,15.148809137327362,26.559358035323328,34.80625777817397,11.693258763693915,62,39.443342463834824,67.40480902421484,67.40480902421484,9.14932956983593
44,exact,0.0,fifo,1,500,17.146678934713794,59.74639925933559,71.1761271305594,83.09458129721213,113.27257481496673,160.5063288369448,0.438,0.258,0.3572816311911169,0.8134711579637091,0.0,0.0,1.0,253,64.74983510199445,75.59371224952758,83.09458129721213,180.68334426999797,169,57.26452546343535,69.20179634626061,73.45645180355103,51.585103867523245,78,58.4281074244152,70.03584181436173,70.03584181436173,12.081457493843907
44,exact,0.0,predicted_sjf,1,500,5.874510457306858,17.42770158887788,67.08312499453149,290.98263325175554,17.297873736785768,31.10287052625046,0.112,0.032,0.3572816311911169,0.8134711579637091,0.0,0.0,1.0,253,9.837567979862001,14.720784114253092,23.871956544295017,41.659245145109736,169,13.321062768303136,17.69781214675527,18.519875320801248,11.572905325731183,78,98.66550893547469,290.98263325175554,290.98263325175554,17.427763175106104
44,exact,0.0,oracle_sjf,1,500,5.874510457306858,17.42770158887788,67.08312499453149,290.98263325175554,17.297873736785768,31.10287052625046,0.112,0.032,0.3572816311911169,0.8134711579637091,0.0,0.0,1.0,253,9.837567979862001,14.720784114253092,23.871956544295017,41.659245145109736,169,13.321062768303136,17.69781214675527,18.519875320801248,11.572905325731183,78,98.66550893547469,290.98263325175554,290.98263325175554,17.427763175106104
45,exact,0.0,fifo,1,500,22.023387685458406,56.14505518786771,62.655602124877305,67.39428399913942,106.70145771701414,149.98670282120418,0.62,0.338,0.36768380779529286,0.9018349190687699,0.0,0.0,1.0,253,54.771470526955,61.02554735473635,67.39428399913942,159.26029504578537,171,57.41169740410885,63.577925072371954,65.20139092321898,52.59168791008487,76,59.23316717089489,63.783788950769804,63.783788950769804,18.922348038087705
45,exact,0.0,predicted_sjf,1,500,7.41792520255669,25.540767225695276,55.020981800404,220.0156162699585,26.689565298128734,46.48630914777807,0.224,0.032,0.364880121865726,0.9018349190687699,0.0,0.0,1.0,253,16.626998211490275,24.74508741094735,28.95473919551216,66.03928065568613,171,22.71129686640893,30.578209243710717,36.707508353308185,16.009325101253193,76,66.55577858786273,220.0156162699585,220.0156162699585,9.9841496756452
45,exact,0.0,oracle_sjf,1,500,7.41792520255669,25.540767225695276,55.020981800404,220.0156162699585,26.689565298128734,46.48630914777807,0.224,0.032,0.364880121865726,0.9018349190687699,0.0,0.0,1.0,253,16.626998211490275,24.74508741094735,28.95473919551216,66.03928065568613,171,22.71129686640893,30.578209243710717,36.707508353308185,16.009325101253193,76,66.55577858786273,220.0156162699585,220.0156162699585,9.9841496756452
46,exact,0.0,fifo,1,500,18.82577147815651,46.85903335568628,62.17645686667447,64.79973308116473,90.77399795381884,118.97404065477788,0.666,0.218,0.3788017003422715,0.8934230080578345,0.0,0.0,1.0,236,46.85991259783941,62.03795565996779,63.540542145347445,156.37666056872322,189,46.36538273800397,62.17645686667447,63.01965814933601,40.04370918797167,75,50.949908630808295,64.79973308116473,64.79973308116473,37.9701654929436
46,exact,0.0,predicted_sjf,1,500,6.770331969809132,19.337381842745344,78.82712738785528,237.85663207949483,15.647317926417214,36.167882116101474,0.15,0.028,0.3742519876007968,0.8934230080578345,0.0,0.0,1.0,236,10.912837291314418,18.714295131393214,20.19091182983078,46.818122169645754,189,13.917188277539026,23.118806253746584,23.943728920403828,14.468680405633739,75,90.2595646160421,237.85663207949483,237.85663207949483,18.18127882756252
46,exact,0.0,oracle_sjf,1,500,6.770331969809132,19.337381842745344,78.82712738785528,237.85663207949483,15.647317926417214,36.167882116101474,0.15,0.028,0.3742519876007968,0.8934230080578345,0.0,0.0,1.0,236,10.912837291314418,18.714295131393214,20.19091182983078,46.818122169645754,189,13.917188277539026,23.118806253746584,23.943728920403828,14.468680405633739,75,90.2595646160421,237.85663207949483,237.85663207949483,18.18127882756252
17,low,0.35,fifo,1,500,12.456374158602875,45.889973441679786,57.75396036864913,66.04888609039335,65.38484720768196,111.03255318582356,0.42,0.116,0.36543122647805987,0.815622050555384,0.6779952588557658,0.21332021967713266,0.9351680606722427,248,43.05989353644759,57.90043324540716,66.04888609039335,127.16654266303331,181,48.082374813280126,63.806799979884545,64.31775677773817,49.718006142441375,71,46.54668466363114,55.44690951585267,55.44690951585267,15.830055255040257
17,low,0.35,predicted_sjf,1,500,5.30223562611666,18.9985920325245,35.75798620843011,149.14987505436432,19.649194162791982,27.703598005025245,0.17,0.018,0.36543122647805987,0.815622050555384,0.6779952588557658,0.21332021967713266,0.9351680606722427,248,12.736015741837036,17.608164500477642,26.813796819517393,33.87619656293407,181,16.30573171462288,26.741879743556353,31.90141161932752,14.123934634723817,71,42.6692920601962,149.14987505436432,149.14987505436432,8.630669408476805
17,low,0.35,oracle_sjf,1,500,5.225442793408479,18.94412558507554,35.75798620843011,149.14987505436432,20.306680895386986,27.703598005025245,0.166,0.016,0.36543122647805987,0.815622050555384,0.6779952588557658,0.21332021967713266,0.9351680606722427,248,12.76911311611184,18.020631961233903,26.813796819517393,33.528532272822915,181,16.30573171462288,24.194121574378187,33.22226071895301,14.123934634723817,71,42.6692920601962,149.14987505436432,149.14987505436432,8.630669408476805
18,low,0.35,fifo,1,500,10.727487186850817,27.233591101516595,32.097366375086494,37.031235585535114,54.20517067350357,93.18138556196463,0.514,0.024,0.3698691306856044,0.7822209879004721,0.5994706676617547,0.19339339239117262,0.9347872271489086,270,27.612862255823757,33.58669818887927,37.031235585535114,125.10087621151901,166,24.621770484112176,31.71343924392113,31.8449451611923,29.776182070714345,64,26.780019148395013,34.64935217851826,34.64935217851826,10.851523675154349
18,low,0.35,predicted_sjf,1,500,5.099449326137889,17.35157030136557,42.40116587289435,107.91485149438972,19.998029077394147,31.177055904527815,0.154,0.026,0.3698691306856044,0.7822209879004721,0.5994706676617547,0.19339339239117262,0.9347872271489086,270,11.75132862432747,18.35199794608434,19.19815994843907,41.17482537519816,166,16.167560143959008,33.69575258955274,49.42511320320341,15.392762103812009,64,46.37827205549047,107.91485149438972,107.91485149438972,11.339903967824633
18,low,0.35,oracle_sjf,1,500,4.882468422707271,17.787729711738166,35.076995421964966,107.91485149438972,18.57276027387255,31.0234118387765,0.152,0.022,0.3698691306856044,0.7822209879004721,0.5994706676617547,0.19339339239117262,0.9347872271489086,270,11.75132862432747,16.156878154512697,18.341781447949188,41.17482537519816,166,17.787729711738166,28.523907975409657,35.04189868752269,14.48197054476277,64,42.40116587289435,107.91485149438972,107.91485149438972,10.37173615408782
19,low,0.35,fifo,1,500,11.800935180606032,39.493126140850336,51.02607390089088,59.03870014630547,69.15708989678087,105.98447018699764,0.436,0.094,0.3642747679556336,0.8129657623417585,0.5942576558996915,0.18605696867303667,0.9363193932775731,255,41.744110957578414,51.87383643641999,55.44451831428978,157.17716395637112,169,41.033796792593876,51.02607390089088,59.03870014630547,44.81769202741108,76,38.880020915674436,50.86212968466464,50.86212968466464,15.365608118779457
19,low,0.35,predicted_sjf,1,500,5.003305501455637,17.41220694469166,55.462356257409425,93.06609498090427,20.86855325258115,38.17853933162612,0.136,0.022,0.36396813237455067,0.8129657623417585,0.5942576558996915,0.18605696867303667,0.9363193932775731,255,11.941662711014999,22.056888501198273,25.017530604366414,44.70002002013426,169,14.42583641385147,25.184033290700427,26.412385023001434,13.039107638143918,76,64.39426012725926,93.06609498090427,93.06609498090427,12.2445199226571
19,low,0.35,oracle_sjf,1,500,4.873475745075572,15.88511679658825,52.812884559564395,93.06609498090427,21.017750164967463,28.966219598944726,0.14,0.016,0.36396813237455067,0.8129657623417585,0.5942576558996915,0.18605696867303667,0.9363193932775731,255,11.33150818041247,20.6090220947558,25.017530604366414,41.91855839746847,169,13.310503665769374,18.70932561898303,20.693071671793405,11.961085397709939,76,71.01854015466188,93.06609498090427,93.06609498090427,10.786512933131972
20,low,0.35,fifo,1,500,51.72944984006094,107.63649876646173,118.70827389934652,124.45730741493776,217.55039546590842,308.6758312742992,0.84,0.67,0.36513094922425526,0.9655973854570078,0.7870367845423797,0.2358819747551638,0.9355351661406646,250,107.82766213926357,117.30645855365356,124.45730741493776,360.1922937966225,175,112.51084243641435,120.43441046769362,121.88904593648954,95.22410610660623,75,100.33312050347695,121.47714186733378,121.47714186733378,25.365855054314085
20,low,0.35,predicted_sjf,1,500,14.997692141670369,36.3840230275739,219.83712857386308,703.6604142145865,24.770984220818217,38.52563684044051,0.262,0.058,0.3315651934985668,0.9655973854570079,0.7870367845423797,0.2358819747551638,0.9355351661406646,250,13.152412497242494,21.96351523714503,22.46526732990486,47.17277970064037,175,20.189790032974884,46.14426929731826,65.79791327382497,14.467831864536457,75,326.7206936525697,703.6604142145865,703.6604142145865,59.05986608808752
20,low,0.35,oracle_sjf,1,500,12.941098476853366,33.95290039312346,219.83712857386308,703.6604142145865,21.297744851885177,36.86178488481781,0.212,0.06,0.3315651934985668,0.9655973854570079,0.7870367845423797,0.2358819747551638,0.9355351661406646,250,11.69707660010289,20.205144120840657,22.699118509203203,49.17897888554123,175,17.046685680994244,25.325825519910836,30.551248609879053,11.558101277631888,75,315.56220809410723,703.6604142145865,703.6604142145865,37.10158013949338
21,low,0.35,fifo,1,500,10.033122643238515,35.856257741134414,48.40105554998763,52.04631032968007,68.15965905568711,98.5990428341129,0.354,0.106,0.34315646800507443,0.758554835965679,0.5222734152258358,0.2144726632042707,0.9405380341521367,250,33.76038811937042,46.91939741575118,49.30226499400112,135.64607950208674,182,36.24955957396742,51.589936181583084,52.04631032968007,39.52357283488558,68,37.47909377723363,48.40105554998763,48.40105554998763,10.48779248873223
21,low,0.35,predicted_sjf,1,500,4.566245058434103,16.003750421406494,47.16236793040821,119.53181037172408,17.80249029212514,33.812806870777266,0.118,0.02,0.34315646800507443,0.758554835965679,0.5222734152258358,0.2144726632042707,0.9405380341521367,250,9.358572817217919,13.433717133921618,15.923931264286011,40.681558073295456,182,15.207622989554238,20.667748247448117,24.784732913906055,12.470732221463544,68,57.41316761294979,119.53181037172408,119.53181037172408,11.90461351822163
21,low,0.35,oracle_sjf,1,500,4.461906925276755,16.839314774282002,40.89623931852202,117.59003566904585,17.351598540778056,32.17724342659121,0.118,0.016,0.34315646800507443,0.758554835965679,0.5222734152258358,0.2144726632042707,0.9405380341521367,250,9.202678512280045,13.433717133921618,16.29764356901751,38.476365901777726,182,15.384924572832915,19.18148707408443,20.15341148420947,12.470732221463544,68,54.002994257498926,117.59003566904585,117.59003566904585,11.72746985574118
22,low,0.35,fifo,1,500,37.580567004192794,66.41238733052228,78.52241048412202,83.93812206966822,142.48629178598713,207.81017260084627,0.834,0.662,0.3923581319661535,0.9383262357408936,0.648042616083794,0.21414174154452226,0.9388248112992452,251,63.21364753403839,74.67232076568109,83.93812206966822,245.1635946823038,171,71.968462371128,82.20003996453715,82.58673119174648,71.5059218621668,78,69.54640607541046,78.54309579633423,78.54309579633423,26.305754253020567
22,low,0.35,predicted_sjf,1,500,10.036946755032783,25.347102347588134,114.36382558319929,468.9445104475999,19.73353871754141,33.38678133498348,0.222,0.044,0.38043678459037383,0.9383262357408936,0.648042616083794,0.21414174154452226,0.9388248112992452,251,11.725288648430421,16.845043367068,20.090849959218758,38.491603058687886,171,21.16858847253934,27.90964720459283,32.319050080030706,19.456483554500405,78,153.01420839689712,468.9445104475999,468.9445104475999,28.243111633409267
22,low,0.35,oracle_sjf,1,500,9.352304558242015,28.25109006991056,98.93320770965443,492.254690734067,23.7596508635682,49.628137271661735,0.204,0.044,0.38043678459037383,0.9383262357408936,0.648042616083794,0.21414174154452226,0.9388248112992452,251,15.909583889591545,26.99027923866629,30.78945157547605,56.89524382211762,171,18.55905699747086,29.950815577782123,34.70774238015974,14.722045072539856,78,122.30873187144573,492.254690734067,492.254690734067,18.657194433895622
23,low,0.35,fifo,1,500,16.17503218811565,51.85216702786471,60.38374404904221,63.08166774862673,108.01157250288601,156.03741593906875,0.456,0.256,0.39316315537823077,0.8230054373780922,0.5879745017034854,0.2144257992911272,0.9247716030864124,273,51.85216702786471,60.51438895994943,62.07544745315039,172.66131624010936,163,52.97582686399494,60.05837332228754,63.08166774862673,49.22101718600435,64,49.72319155728661,60.60785169031101,60.60785169031101,25.07701454801581
23,low,0.35,predicted_sjf,1,500,6.5260832058535145,21.77440808998267,104.60078715679816,157.85039120320624,19.878139390643476,31.715748273813816,0.132,0.04,0.39316315537823077,0.8230054373780922,0.5879745017034854,0.2144257992911272,0.9247716030864124,273,10.53204495366731,27.90392973337879,34.27487305770967,48.89350692458277,163,20.344177315741035,40.75311798316238,95.2219763080422,24.072575298792525,64,119.31617622765157,157.85039120320624,157.85039120320624,32.61359745485631
23,low,0.35,oracle_sjf,1,500,6.234984259696683,23.45104149815438,69.71348100873695,202.56460837865797,19.878139390643476,35.58391979137433,0.142,0.038,0.3924999545784319,0.8230054373780922,0.5879745017034854,0.2144257992911272,0.9247716030864124,273,10.666978380847013,24.195544186047414,34.27487305770967,42.52854003328205,163,21.757035242658617,43.61083113026609,48.51786661901161,24.241278014016697,64,97.91482655820727,202.56460837865797,202.56460837865797,19.37353623235798
24,low,0.35,fifo,1,500,18.443165860158018,41.27883701203211,63.55149174073847,66.49783945798572,85.40212621866189,120.72702739779474,0.676,0.196,0.3493888118204648,0.8706779734121168,0.7146717558266061,0.23564426936686045,0.9287106908427634,249,41.27883701203211,61.5467047531622,63.909935625261824,135.42666366590277,170,42.82568121824994,64.01611916152774,66.49783945798572,36.670213315393006,81,35.59387060261429,57.012747804376886,57.012747804376886,10.9909402904258
24,low,0.35,predicted_sjf,1,500,7.460333151391223,22.6707412957403,62.54180484974978,309.2940038007483,22.42232082738869,37.807586155914656,0.206,0.028,0.3485629756903611,0.8706779734121168,0.7146717558266061,0.23564426936686045,0.9287106908427634,249,14.195506526315853,19.746796494171804,21.058450630877246,41.19020127242049,170,17.467605441454623,27.43451996376271,32.057299989731746,15.372411089689269,81,95.47352942416933,309.2940038007483,309.2940038007483,30.375262620355542
24,low,0.35,oracle_sjf,1,500,7.0818301592483675,24.81804403906358,62.54180484974978,138.82797000628284,20.278946781559906,34.25442782082648,0.202,0.034,0.3485629756903611,0.8706779734121168,0.7146717558266061,0.23564426936686045,0.9287106908427634,249,12.344844997312066,18.963124711155388,22.28747595360278,41.19020127242049,170,20.510998207503008,25.92120578832487,36.14974785938739,14.169906519018415,81,63.64185271575275,138.82797000628284,138.82797000628284,9.625533650735079
25,low,0.35,fifo,1,500,18.99520240552188,42.257345369587426,46.128720865872765,49.44926063272737,92.45665801611356,121.43166512043969,0.656,0.24,0.36124970114479066,0.8623122849821508,0.7417868372033838,0.23776457835788037,0.9374288697154789,246,42.74335195677577,46.67272074168636,49.44926063272737,132.39390173683805,171,42.70486965608964,47.47174458721929,48.683803433533285,44.18271507104804,83,34.34983644480212,41.88158650775915,41.88158650775915,9.218728748912667
25,low,0.35,predicted_sjf,1,500,7.388396782898302,26.799992294963204,74.09136247161126,146.9911721577023,22.59527098483214,38.01896945590425,0.21,0.046,0.36117869002965525,0.8623122849821508,0.7417868372033838,0.23776457835788037,0.9374288697154789,246,12.958611889989697,19.266276721570534,22.557012997162985,48.2382122290468,171,26.47194537646692,32.06465742489445,40.97747959315643,15.91215770963084,83,88.83099430637344,146.9911721577023,146.9911721577023,13.145466694158234
25,low,0.35,oracle_sjf,1,500,6.951311751968394,23.096336328558095,64.40123731417589,104.57243127234563,21.896492286711556,37.811934843931155,0.186,0.044,0.36117869002965525,0.8623122849821508,0.7417868372033838,0.23776457835788037,0.9374288697154789,246,12.734170225520757,18.65185757053382,23.096336328558095,47.14282577809105,171,17.593677465064275,38.11500158655963,40.97747959315666,18.763781556891768,83,65.0437201360428,104.57243127234563,104.57243127234563,7.367335563720479
26,low,0.35,fifo,1,500,7.357923619838948,30.497627650747745,45.81564901443994,50.22412922702739,47.67547570615403,95.90893226868101,0.24,0.052,0.3428941295459032,0.7484927098760957,0.5239627487264222,0.19469322081404183,0.9361773127092509,253,29.621463997740534,45.95134135707087,50.22412922702739,134.87364139889917,185,27.920138637928062,45.81564901443994,49.886142364738646,35.822544463129546,62,38.77588714012779,48.69270952717733,48.69270952717733,11.722380264075444
26,low,0.35,predicted_sjf,1,500,3.4883006175702955,12.308334496268003,32.655753771059835,113.18010544555608,14.776082157763346,26.968832504271525,0.076,0.012,0.3420949551253978,0.7484927098760957,0.5239627487264222,0.19469322081404183,0.9361773127092509,253,8.596292507655448,12.44569014224055,12.906231486001843,29.409202471692296,185,11.610641587658279,17.91866457355627,24.140033172265362,9.589768179836973,62,48.12923179439116,113.18010544555608,113.18010544555608,8.989959617505965
26,low,0.35,oracle_sjf,1,500,3.467582122464082,12.308334496268003,26.575500458256784,113.18010544555608,14.603983168550132,26.445646666003828,0.074,0.008,0.3420949551253978,0.7484927098760957,0.5239627487264222,0.19469322081404183,0.9361773127092509,253,8.84788826711008,12.44569014224055,13.174264554527554,30.109334169335852,185,10.096058709787485,14.569580871714095,16.378822894990435,9.31578556650794,62,32.38551822019991,113.18010544555608,113.18010544555608,9.399697842097634
27,low,0.35,fifo,1,500,51.917755877243934,105.191188600023,112.55693724862874,114.94282173575618,214.61629068111424,301.1099359982791,0.904,0.702,0.39139836400453215,0.9629722274770555,0.6396095569806837,0.2161110458186511,0.9399463837855352,256,106.08169083832104,113.45647298071276,114.8051678693198,344.1901546194513,173,103.62592126566642,112.55693724862874,114.94282173575618,115.8940904829369,71,97.89661590765445,112.09727851143771,112.09727851143771,35.44732320931792
27,low,0.35,predicted_sjf,1,500,13.514180736277503,45.485900612182434,178.09015849680813,546.226709244402,26.36262821769461,53.25080174802931,0.252,0.084,0.3636439573235371,0.9629722274770555,0.6396095569806837,0.2161110458186511,0.9399463837855352,256,19.830257572304276,37.19285385040743,38.111132503527244,55.026492259784376,173,31.27568692810661,58.3277749750593,72.51916773468608,25.838650332823747,71,228.14660762225955,546.226709244402,546.226709244402,38.673258591845375
27,low,0.35,oracle_sjf,1,500,12.924682737528405,43.751447308585966,172.13970137997586,546.2267092444022,26.649117970932565,52.16680461977553,0.246,0.084,0.3558418571647969,0.9629722274770555,0.6396095569806837,0.2161110458186511,0.9399463837855352,256,18.935955485697264,35.71675134550219,37.70173175304609,59.17852349315141,173,32.17808806354219,60.216656151477,62.82529068343351,22.51838577426787,71,193.31834237593884,546.2267092444022,546.2267092444022,23.718423468071975
28,low,0.35,fifo,1,500,84.84063383835311,119.20093020579486,126.94059995214155,137.13962314045477,310.9210965545757,451.5210453756028,0.942,0.842,0.3825617024137866,0.9675269374384203,0.7632556548796566,0.21785588765817376,0.9450482281929128,252,121.34962433654721,127.29716035742274,137.13962314045477,501.1636015792026,163,120.34475369995698,135.3487089267577,136.2253508880142,129.11741596927078,85,116.48049859575076,120.60771656419593,120.60771656419593,35.24206499496076
